"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-05","May-1987","IDX","Index","0","Units","2015_100","2015=100",19.39159,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-06","Jun-1987","IDX","Index","0","Units","2015_100","2015=100",19.47915,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-07","Jul-1987","IDX","Index","0","Units","2015_100","2015=100",19.62443,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-08","Aug-1987","IDX","Index","0","Units","2015_100","2015=100",19.99678,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-09","Sep-1987","IDX","Index","0","Units","2015_100","2015=100",20.02991,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-10","Oct-1987","IDX","Index","0","Units","2015_100","2015=100",20.06673,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-11","Nov-1987","IDX","Index","0","Units","2015_100","2015=100",20.19472,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1987-12","Dec-1987","IDX","Index","0","Units","2015_100","2015=100",19.80279,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-01","Jan-1988","IDX","Index","0","Units","2015_100","2015=100",20.21924,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-02","Feb-1988","IDX","Index","0","Units","2015_100","2015=100",20.49441,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-03","Mar-1988","IDX","Index","0","Units","2015_100","2015=100",20.50928,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-04","Apr-1988","IDX","Index","0","Units","2015_100","2015=100",20.79295,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-05","May-1988","IDX","Index","0","Units","2015_100","2015=100",21.26402,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-06","Jun-1988","IDX","Index","0","Units","2015_100","2015=100",21.12402,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-07","Jul-1988","IDX","Index","0","Units","2015_100","2015=100",21.09237,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-08","Aug-1988","IDX","Index","0","Units","2015_100","2015=100",21.25164,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-09","Sep-1988","IDX","Index","0","Units","2015_100","2015=100",21.27509,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-10","Oct-1988","IDX","Index","0","Units","2015_100","2015=100",21.53609,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-11","Nov-1988","IDX","Index","0","Units","2015_100","2015=100",22.03737,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1988-12","Dec-1988","IDX","Index","0","Units","2015_100","2015=100",21.86847,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-01","Jan-1989","IDX","Index","0","Units","2015_100","2015=100",21.94189,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-02","Feb-1989","IDX","Index","0","Units","2015_100","2015=100",22.44524,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-03","Mar-1989","IDX","Index","0","Units","2015_100","2015=100",22.46381,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-04","Apr-1989","IDX","Index","0","Units","2015_100","2015=100",22.39981,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-05","May-1989","IDX","Index","0","Units","2015_100","2015=100",22.34597,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-06","Jun-1989","IDX","Index","0","Units","2015_100","2015=100",21.87615,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-07","Jul-1989","IDX","Index","0","Units","2015_100","2015=100",21.65803,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-08","Aug-1989","IDX","Index","0","Units","2015_100","2015=100",21.86665,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-09","Sep-1989","IDX","Index","0","Units","2015_100","2015=100",21.95491,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-10","Oct-1989","IDX","Index","0","Units","2015_100","2015=100",21.85693,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-11","Nov-1989","IDX","Index","0","Units","2015_100","2015=100",21.6106,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1989-12","Dec-1989","IDX","Index","0","Units","2015_100","2015=100",21.43249,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-01","Jan-1990","IDX","Index","0","Units","2015_100","2015=100",21.98072,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-02","Feb-1990","IDX","Index","0","Units","2015_100","2015=100",22.59435,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-03","Mar-1990","IDX","Index","0","Units","2015_100","2015=100",22.62955,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-04","Apr-1990","IDX","Index","0","Units","2015_100","2015=100",22.90931,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-05","May-1990","IDX","Index","0","Units","2015_100","2015=100",22.23128,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-06","Jun-1990","IDX","Index","0","Units","2015_100","2015=100",22.35647,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-07","Jul-1990","IDX","Index","0","Units","2015_100","2015=100",22.68126,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-08","Aug-1990","IDX","Index","0","Units","2015_100","2015=100",22.43578,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-09","Sep-1990","IDX","Index","0","Units","2015_100","2015=100",22.70372,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-10","Oct-1990","IDX","Index","0","Units","2015_100","2015=100",22.73473,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-11","Nov-1990","IDX","Index","0","Units","2015_100","2015=100",22.58019,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1990-12","Dec-1990","IDX","Index","0","Units","2015_100","2015=100",22.7281,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-01","Jan-1991","IDX","Index","0","Units","2015_100","2015=100",23.00892,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-02","Feb-1991","IDX","Index","0","Units","2015_100","2015=100",22.83664,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-03","Mar-1991","IDX","Index","0","Units","2015_100","2015=100",22.92744,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-04","Apr-1991","IDX","Index","0","Units","2015_100","2015=100",23.012,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-05","May-1991","IDX","Index","0","Units","2015_100","2015=100",22.97109,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-06","Jun-1991","IDX","Index","0","Units","2015_100","2015=100",23.87339,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-07","Jul-1991","IDX","Index","0","Units","2015_100","2015=100",24.0161,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-08","Aug-1991","IDX","Index","0","Units","2015_100","2015=100",24.04472,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-09","Sep-1991","IDX","Index","0","Units","2015_100","2015=100",24.17651,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-10","Oct-1991","IDX","Index","0","Units","2015_100","2015=100",24.36277,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-11","Nov-1991","IDX","Index","0","Units","2015_100","2015=100",24.66819,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1991-12","Dec-1991","IDX","Index","0","Units","2015_100","2015=100",24.69874,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-01","Jan-1992","IDX","Index","0","Units","2015_100","2015=100",24.65265,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-02","Feb-1992","IDX","Index","0","Units","2015_100","2015=100",24.60283,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-03","Mar-1992","IDX","Index","0","Units","2015_100","2015=100",24.76464,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-04","Apr-1992","IDX","Index","0","Units","2015_100","2015=100",24.70226,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-05","May-1992","IDX","Index","0","Units","2015_100","2015=100",24.6257,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-06","Jun-1992","IDX","Index","0","Units","2015_100","2015=100",24.68079,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-07","Jul-1992","IDX","Index","0","Units","2015_100","2015=100",24.67947,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-08","Aug-1992","IDX","Index","0","Units","2015_100","2015=100",24.84799,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-09","Sep-1992","IDX","Index","0","Units","2015_100","2015=100",24.90507,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-10","Oct-1992","IDX","Index","0","Units","2015_100","2015=100",24.93291,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-11","Nov-1992","IDX","Index","0","Units","2015_100","2015=100",24.98625,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1992-12","Dec-1992","IDX","Index","0","Units","2015_100","2015=100",25.15698,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-01","Jan-1993","IDX","Index","0","Units","2015_100","2015=100",25.06713,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-02","Feb-1993","IDX","Index","0","Units","2015_100","2015=100",25.08415,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-03","Mar-1993","IDX","Index","0","Units","2015_100","2015=100",25.13989,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-04","Apr-1993","IDX","Index","0","Units","2015_100","2015=100",25.27317,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-05","May-1993","IDX","Index","0","Units","2015_100","2015=100",25.60391,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-06","Jun-1993","IDX","Index","0","Units","2015_100","2015=100",25.5628,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-07","Jul-1993","IDX","Index","0","Units","2015_100","2015=100",25.64155,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-08","Aug-1993","IDX","Index","0","Units","2015_100","2015=100",25.65147,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-09","Sep-1993","IDX","Index","0","Units","2015_100","2015=100",25.58021,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-10","Oct-1993","IDX","Index","0","Units","2015_100","2015=100",25.68842,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-11","Nov-1993","IDX","Index","0","Units","2015_100","2015=100",25.78374,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1993-12","Dec-1993","IDX","Index","0","Units","2015_100","2015=100",26.04568,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-01","Jan-1994","IDX","Index","0","Units","2015_100","2015=100",26.19069,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-02","Feb-1994","IDX","Index","0","Units","2015_100","2015=100",26.39266,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-03","Mar-1994","IDX","Index","0","Units","2015_100","2015=100",26.58223,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-04","Apr-1994","IDX","Index","0","Units","2015_100","2015=100",26.753,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-05","May-1994","IDX","Index","0","Units","2015_100","2015=100",26.83074,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-06","Jun-1994","IDX","Index","0","Units","2015_100","2015=100",26.83271,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-07","Jul-1994","IDX","Index","0","Units","2015_100","2015=100",27.00381,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-08","Aug-1994","IDX","Index","0","Units","2015_100","2015=100",27.15569,,
"MANM","Narrow Money (M1) Index, SA","JPN","Japan","M","Monthly","1994-09","Sep-1994","IDX","Index","0","Units","2015_100","2015=100",27.30996,,
